starting_date,f1,auc,pr1,pr2,pr5,pr10,re1,re2,re5,re10,rev1,rev2,rev5,rev10,model,epoch,dim,lr,l2,beta,heads,fusion,activation,exp_id
15-06-01,0.7051118482606108,0.9576524218641463,0.938517153263092,0.7467896342277527,0.363044410943985,0.19512371718883514,0.41881859264041316,0.6663976759199484,0.8098773402194964,0.8705616526791479,0.3764306726157191,0.6260716860942999,0.786626019462963,0.8492206254231125,DATE_15-06-01,5,16,0.005,0.01,0.0,4,concat,relu,NGWUTIWZL6
15-06-01,0.7077904328018223,0.9590817046009512,0.9341772198677063,0.7574606537818909,0.36897698044776917,0.1952684074640274,0.4168818592640413,0.6759199483537767,0.8231116849580374,0.8712072304712718,0.427910977430378,0.657323433183019,0.8016183614773388,0.8573441314804086,DATE_15-06-01,5,16,0.005,0.01,0.0,4,concat,relu,KO1GMEGW5N
15-03-01,0.7421238938053096,0.9635386809275074,0.9779305458068848,0.7809730768203735,0.3663724362850189,0.19759786128997803,0.43624919302775983,0.6969012265978051,0.8173014848289218,0.881536475145255,0.33742074089644886,0.615064527004602,0.7785016025624183,0.8561323461905826,DATE_15-03-01,5,16,0.005,0.01,0.0,4,concat,relu,KVQYPLC0GL
15-03-01,0.7437744034707158,0.9674704979209712,0.9105129241943359,0.7871413230895996,0.3763565421104431,0.20091159641742706,0.4039703034215623,0.6994835377663008,0.8395739186571982,0.8963847643641059,0.4351961738493597,0.6372611194991064,0.8088787734917339,0.8941941116756276,DATE_15-03-01,5,16,0.005,0.01,0.0,4,concat,relu,VCKJNYYDIR
14-12-01,0.6395831866507076,0.9450669216974938,0.9243849515914917,0.7464279532432556,0.3606106638908386,0.19285869598388672,0.4123628147191737,0.6660748870238864,0.8043899289864429,0.8603938024531956,0.39806541116828614,0.5985822374511426,0.7625703394674725,0.8348665548268563,DATE_14-12-01,5,16,0.005,0.01,0.0,4,concat,relu,98X8VUZ5TC
14-09-01,0.7158307076556246,0.9547757153115359,0.9453887939453125,0.7592257857322693,0.3556906282901764,0.1936405748128891,0.42188508715300194,0.6773724983860555,0.7934151065203358,0.8639444803098774,0.3492797145325606,0.5955216799127798,0.7410339977393249,0.8332558357220387,DATE_14-09-01,5,16,0.005,0.01,0.0,4,concat,relu,6CA294Y8SC
14-12-01,0.708050586057989,0.9649090054561698,0.9218806624412537,0.7776167988777161,0.3765012323856354,0.2003328651189804,0.41139444803098774,0.6930277598450614,0.8398967075532602,0.893641058747579,0.39139798007500287,0.6615954970772981,0.805910380413342,0.8882484844690328,DATE_14-12-01,5,16,0.005,0.01,0.0,4,concat,relu,4REAW8GOVG
14-09-01,0.752998406441332,0.9633026754990771,0.9717902541160583,0.8032193779945374,0.37020692229270935,0.1967877298593521,0.43366688185926405,0.7167527437056165,0.8258553905745643,0.8779857972885733,0.43163242256791357,0.6599185426255032,0.7782338659651136,0.8487452440229827,DATE_14-09-01,5,16,0.005,0.01,0.0,4,concat,relu,BJD7QJD6FS
14-03-01,0.48764331210191086,0.9488896993157006,0.9366859793663025,0.7404593825340271,0.3474171757698059,0.18817827105522156,0.41785022595222726,0.6607488702388638,0.7750161394448031,0.8395739186571982,0.4405362730323877,0.6275420630015959,0.7708334848012633,0.8291134738233488,DATE_14-03-01,5,16,0.005,0.01,0.0,4,concat,relu,9RR3X7WKQT
14-06-01,0.7654537483559842,0.9686640520396607,0.9540687203407288,0.8095496296882629,0.3786815106868744,0.20149767398834229,0.42575855390574563,0.7224015493867011,0.8445771465461588,0.8989670755326017,0.4196311833590461,0.6905450721379616,0.8247871090903873,0.8914055948003068,DATE_14-06-01,5,16,0.005,0.01,0.0,4,concat,relu,ZK0CUDKIVW
14-03-01,0.6138400377333064,0.9532790383706897,0.9569620490074158,0.7493217587471008,0.3522176444530487,0.1896614134311676,0.42704970948999355,0.6686571981923822,0.7856681730148483,0.8461910910264687,0.36725503523663383,0.5874677982589309,0.7545428777594032,0.8216187228605519,DATE_14-03-01,5,16,0.005,0.01,0.0,4,concat,relu,46573Z25MH
14-06-01,0.7750226542548809,0.9685628188944406,0.9880651235580444,0.8303490877151489,0.3836468756198883,0.20206916332244873,0.4409296320206585,0.7409619109102646,0.8557133634602969,0.9015493867010975,0.4175466470048748,0.7283783386758077,0.838734323050305,0.8921566787941942,DATE_14-06-01,5,16,0.005,0.01,0.0,4,concat,relu,UM8W7HXCHH
13-12-01,0.5871752144664568,0.9615114341615619,0.9269439578056335,0.7285223603248596,0.363044410943985,0.1967877298593521,0.41365397030342155,0.6500968366688186,0.8098773402194964,0.8779857972885733,0.4462400168195064,0.6488995117071601,0.8019282068693098,0.8765219953504841,DATE_13-12-01,5,16,0.005,0.01,0.0,4,concat,relu,41WFN0BQCZ
13-12-01,0.6238105614876154,0.956001342697844,0.9012657999992371,0.6890938878059387,0.3531838059425354,0.19289487600326538,0.40219496449322145,0.6149128469980633,0.7877663008392511,0.8605551969012266,0.41409029607240055,0.5978550101651526,0.7831438136483794,0.8564283571802227,DATE_13-12-01,5,16,0.005,0.01,0.0,4,concat,relu,AHIUR45GX6
13-09-01,0.6457540736486972,0.9644612234149702,0.9262205958366394,0.7428106069564819,0.36275503039360046,0.19989870488643646,0.4133311814073596,0.6628469980632666,0.8092317624273725,0.8918657198192382,0.4449198648536614,0.6268711091642926,0.7830781087113686,0.878597926034919,DATE_13-09-01,5,16,0.005,0.01,0.0,4,concat,relu,OLYB0YZXIT
13-09-01,0.6092108047111926,0.9605002099506204,0.9074140787124634,0.7017543911933899,0.3500940501689911,0.19659201800823212,0.4049386701097482,0.6262104583602324,0.7809877340219497,0.8770174306003874,0.44584989489219234,0.6133909580113515,0.739698638289154,0.8611475076309302,DATE_13-09-01,5,16,0.005,0.01,0.0,4,concat,relu,GZBTGU4297
13-06-01,0.6764987244897959,0.9619385969697145,0.9423912763595581,0.740821123123169,0.36499783396720886,0.19931992888450623,0.4197869593285991,0.6610716591349257,0.8142349903163331,0.8892834086507424,0.47954967674977905,0.6854526352108787,0.7956642742223087,0.8956755665955817,DATE_13-06-01,5,16,0.005,0.01,0.0,4,concat,relu,LVJQZLWPRG
13-03-01,0.7338842975206612,0.9694405796243394,0.8792043328285217,0.7961656451225281,0.3923455476760864,0.20440968871116638,0.3923499031633312,0.710458360232408,0.8752420916720465,0.9112330535829567,0.4980084974782225,0.6866175974767923,0.8591581865882013,0.8953082064706217,DATE_13-03-01,5,16,0.005,0.01,0.0,4,concat,relu,307FY593CR
13-06-01,0.5350279737290197,0.9572314940067694,0.8773072957992554,0.6247060894966125,0.3472975790500641,0.19632457196712494,0.39122014202711425,0.5574564234990317,0.7746933505487411,0.8758876694641704,0.4560566007690134,0.5748083505798472,0.7459893082568378,0.8525592141704985,DATE_13-06-01,5,16,0.005,0.01,0.0,4,concat,relu,9YZ6UJCHX0
13-03-01,0.7578963992419455,0.9688781058427853,0.9070524573326111,0.81569904088974,0.3892345428466797,0.20382903516292572,0.40477727566171723,0.7278889606197547,0.868302130406714,0.9089735313105229,0.4332759488831209,0.6853286033565353,0.8412539305939679,0.887850184457025,DATE_13-03-01,5,16,0.005,0.01,0.0,4,concat,relu,TV0FVC2TSE
13-01-01,0.7894186700972904,0.9698424162296618,0.9522603750228882,0.8386104702949524,0.39040452241897583,0.20247440040111542,0.4249515816655907,0.7480632666236281,0.8707230471271789,0.9033247256294383,0.46505400543952935,0.6978526389428743,0.8481587689086585,0.8869895360566512,DATE_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,5BIBIN5JRK
13-01-01,0.758982266769468,0.9700827792556337,0.9547920227050781,0.8350515365600586,0.3905368149280548,0.20324143767356873,0.4260813428018076,0.7451581665590704,0.8712072304712718,0.9067140090380891,0.45973387228136653,0.6859003657959741,0.8437015042602761,0.8990255749691852,DATE_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu,RQ5XY7VFE6
16-09-01,0.18773946360153257,0.7651543121292229,0.3037974536418915,0.17019352316856384,0.0779474526643753,0.04709882661700249,0.1355713363460297,0.15187217559715946,0.17382182052937378,0.21013557133634603,0.1624861165759339,0.1967473522482678,0.2319686714309525,0.29200390557465666,DATE_16-09-01,5,16,0.005,0.01,0.0,4,concat,relu,OYDKFIZOUJ
16-09-01,0.1738964265239824,0.7759711424954379,0.3070524334907532,0.17510853707790375,0.0861794501543045,0.06233042851090431,0.1370238863783086,0.15622982569399613,0.19222078760490638,0.27808263395739186,0.1701739854332456,0.20986910798107877,0.2748160675619816,0.3531687654322482,DATE_16-09-01,5,16,0.005,0.01,0.0,4,concat,relu,SQTT4C9AO8
16-06-01,0.25389394075808047,0.8153833141671106,0.4607594907283783,0.26062577962875366,0.13934308290481567,0.10269859433174133,0.20561652679147838,0.23256939961265333,0.3108457069076824,0.4581988379599742,0.24858533270858954,0.28448384491014816,0.38838123599054203,0.5116862088275015,DATE_16-06-01,5,16,0.005,0.01,0.0,4,concat,relu,4E697JIN98
16-06-01,0.2152058891189326,0.8364685542431496,0.4593128263950348,0.27129679918289185,0.14839737117290497,0.11178236454725266,0.20497094899935442,0.2420916720464816,0.33102001291155586,0.4987088444157521,0.2540491984462953,0.29369974762048495,0.38695253177146705,0.5454360719146004,DATE_16-06-01,5,16,0.005,0.01,0.0,4,concat,relu,EO10I8SA32
16-03-01,0.5918883692402055,0.9324840466003947,0.9077757596969604,0.6583468914031982,0.3204312026500702,0.1780494898557663,0.4051000645577792,0.5874757908327953,0.7148160103292447,0.7943834732085217,0.3102541613781659,0.4839367833655511,0.6211031054806683,0.7004642420333734,DATE_16-03-01,5,16,0.005,0.01,0.0,4,concat,relu,KOXL58FEA8
16-03-01,0.5030862057008114,0.9305234690164369,0.7591320276260376,0.5538071990013123,0.3060338497161865,0.1793879270553589,0.33876694641704325,0.49418979987088446,0.6826985151710782,0.8003550677856682,0.2822878149039569,0.4185687843152974,0.587801034332763,0.7227095650204061,DATE_16-03-01,5,16,0.005,0.01,0.0,4,concat,relu,DIB7YNIUXN
15-12-01,0.5053612458514168,0.9337511331246653,0.7432187795639038,0.5715319514274597,0.3172478675842285,0.1818116009235382,0.3316655907036798,0.5100064557779213,0.7077146546158812,0.8111684958037444,0.3323430401254496,0.47747767272763164,0.6449429436521897,0.7604813441474022,DATE_15-12-01,5,16,0.005,0.01,0.0,4,concat,relu,LWC6SU96R2
15-09-01,0.6704815695600476,0.9564407457774167,0.9377938508987427,0.7500452399253845,0.36090606451034546,0.19461727142333984,0.4184958037443512,0.6693027759845062,0.8048741123305359,0.868302130406714,0.38368830343369176,0.6393687598372846,0.7802227741932308,0.8389219313846707,DATE_15-09-01,5,16,0.005,0.01,0.0,4,concat,relu,15STXL2TEP
15-12-01,0.4555502162421913,0.9368373199887295,0.7771345973014832,0.559775710105896,0.3377224802970886,0.1886485368013382,0.34667527437056167,0.49951581665590705,0.7533892834086507,0.841672046481601,0.35171475776049005,0.4596842328392346,0.6570497666363735,0.774050816262971,DATE_15-12-01,5,16,0.005,0.01,0.0,4,concat,relu,5J914YD4FR
15-09-01,0.6828417116742833,0.943165933281975,0.9363471865653992,0.7288840413093567,0.36068302392959595,0.19342352449893951,0.41785022595222726,0.6504196255648805,0.8045513234344739,0.8629761136216915,0.3927178557580413,0.6525331197422958,0.7826519071657275,0.8358637594602883,DATE_15-09-01,5,16,0.005,0.01,0.0,4,concat,relu,KZNRWEUK5R
15-06-01,0.729538565173459,0.9553768475795525,0.9352622032165527,0.7758277654647827,0.3720156252384186,0.1970047801733017,0.41736604260813426,0.6920593931568754,0.8298902517753389,0.8789541639767592,0.40230960458471,0.6404109610740193,0.7998307808523017,0.8594641653464316,DATE_15-06-01,5,16,0.005,0.01,0.0,4,concat,relu,2LECMBFXPV
15-03-01,0.754149805929474,0.9657219364340032,0.9678119421005249,0.8052089214324951,0.37440311908721924,0.19816234707832336,0.4318915429309232,0.7185280826339574,0.8352162685603616,0.8841187863137508,0.40673995201613383,0.6425797248644772,0.773950114683213,0.8584800376573276,DATE_15-03-01,5,16,0.005,0.01,0.0,4,concat,relu,3R2I30O1N6
15-06-01,0.7517580872011252,0.9564399601377858,0.9573236703872681,0.7921490669250488,0.37259441614151,0.19707712531089783,0.42721110393802453,0.7067462879276953,0.8311814073595868,0.8792769528728211,0.37409582460687274,0.6750584736274796,0.7980860055045648,0.8445564419954009,DATE_15-06-01,5,16,0.005,0.01,0.0,4,concat,relu,IRNU123S8G
15-03-01,0.7338368329321935,0.9666865328880658,0.9464350342750549,0.7838668823242188,0.3753436505794525,0.19950079917907715,0.4220464816010329,0.6994835377663008,0.8373143963847643,0.8900903808908973,0.40960372878244383,0.6537761528258477,0.8104012032917238,0.8808783773866458,DATE_15-03-01,5,16,0.005,0.01,0.0,4,concat,relu,8U3G1A1RTX
