starting_date,f1,auc,pr1,pr2,pr5,pr10,re1,re2,re5,re10,rev1,rev2,rev5,rev10,model,epoch,dim,lr,l2,beta,heads,fusion,activation
13-01-01,0.7696481165710743,0.9684084665366466,0.7290159463882446,0.8021342158317566,0.39191144704818726,0.20356032252311707,0.32520981278244027,0.7157843770174306,0.8742737249838606,0.908005164622337,0.48737069005993905,0.6846063228393985,0.845355093783782,0.9082645636739014,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7858668857847165,0.9688582988255485,0.9582577347755432,0.8393923044204712,0.38894516229629517,0.20286500453948975,0.4260813428018076,0.7490316333118141,0.8676565526145901,0.9051000645577792,0.4062617119695008,0.6787811011569578,0.8584801435120836,0.8932236322435503,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7506668758826298,0.9665014396549118,0.9296336770057678,0.8003255724906921,0.3877875804901123,0.20264795422554016,0.41365397030342155,0.7141704325371208,0.8650742414460942,0.9041316978695932,0.45445400293953925,0.6686527022353076,0.8353496706306546,0.8919557526438555,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7552607502287283,0.9559783626639908,0.874864399433136,0.797793447971344,0.38590651750564575,0.20069454610347748,0.39041316978695934,0.7119109102646869,0.8608779857972886,0.89541639767592,0.5006775834884745,0.6930230001762813,0.8292151332087515,0.8903511479294025,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7402649538338018,0.9673328673547714,0.930922269821167,0.7912823557853699,0.38561713695526123,0.20167124271392822,0.4154293092317624,0.7061007101355713,0.8602324080051647,0.8997740477727566,0.45691975749156405,0.6535093223376791,0.8334680330368263,0.8842648795187396,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7176453403447269,0.9659030725039541,0.7518987059593201,0.7715541124343872,0.3890898525714874,0.20403733849525452,0.3355390574564235,0.6802775984506133,0.867979341510652,0.9102646868947708,0.4705979801249951,0.679567179710583,0.8427363757008964,0.9116640653002424,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7178296822863776,0.9682098254243405,0.7613019943237305,0.7270753979682922,0.38959628343582153,0.20268411934375763,0.3397353131052292,0.6488056810845707,0.8691091026468689,0.9042930923176242,0.4858837178158911,0.6607185438253167,0.8459589493400782,0.8827107129858826,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7543598967701572,0.9669983941967887,0.9721518754959106,0.82380610704422,0.38619592785835266,0.20151953399181366,0.43382827630729504,0.7349903163331182,0.8615235635894125,0.8989670755326017,0.4364013149069479,0.6691518011604268,0.8355197180586792,0.876914861548143,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7652121847167129,0.9668161634271469,0.8673432469367981,0.8527117967605591,0.3935754597187042,0.2025032490491867,0.3862169141381536,0.7587153001936734,0.8779857972885733,0.9034861200774693,0.5449539839813122,0.719668485893319,0.828232239608099,0.8883738585389575,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7579395228688648,0.9704617018196376,0.949367105960846,0.8482546806335449,0.3911722004413605,0.20376935601234436,0.4236604260813428,0.7569399612653325,0.8724983860555197,0.9091349257585539,0.4136121317715678,0.7007974629580455,0.844776780658169,0.8998065730626199,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.744657619716113,0.9662186929982763,0.9316455721855164,0.7981186509132385,0.3840978145599365,0.2008754163980484,0.4157520981278244,0.7120723047127179,0.8568431245965139,0.8962233699160749,0.45155073988753375,0.683985152171883,0.8219612379842851,0.8882793601615149,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7625721986907972,0.9654798208732565,0.8649851679801941,0.7901882529258728,0.38894516229629517,0.20120097696781158,0.3763718528082634,0.7044867656552615,0.8676565526145901,0.8976759199483538,0.510536330390895,0.6854334675467488,0.8423866380257404,0.8834774100828564,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7572736188296829,0.9640970763107044,0.791681706905365,0.7891119718551636,0.39043277502059937,0.2019968181848526,0.3532924467398321,0.7041639767591995,0.8707230471271789,0.9012265978050356,0.5130349209367135,0.6948437824579631,0.8657025854823406,0.9063024444629757,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7461437479488021,0.9667937650831462,0.8766281008720398,0.7804304361343384,0.3885834217071533,0.2025032490491867,0.39105874757908327,0.6964170432537121,0.8668495803744352,0.9034861200774693,0.48442697553137776,0.678309259736805,0.8451992939514291,0.8893758843925784,DATE_CLS_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7631214406649223,0.9095665751632298,0.8405063152313232,0.8204014897346497,0.38976919651031494,0.1971132904291153,0.3750806972240155,0.7320852162685604,0.8694318915429309,0.8794383473208521,0.4993643700273012,0.697834626402199,0.8507312602764445,0.8651332317593513,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
13-01-01,0.7250629909589448,0.95983591028547,0.8235081434249878,0.7654834985733032,0.3802633583545685,0.19879169762134552,0.3674951581665591,0.6822143318269851,0.8482892188508715,0.8868624919302776,0.4683157449596714,0.6605524620686667,0.8355766539043893,0.8890801191980604,DATE_REV_13-01-01,5,16,0.005,0.01,0.0,4,concat,relu
